date,股票代码,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2015-07-21,002483,13.88,14.08,14.36,13.6,161939,226757166.0,5.4,0.0,0.0,4.5
2015-07-22,002483,13.98,13.91,14.22,13.45,164134,227600913.0,5.47,-1.21,-0.17,4.56
2015-07-23,002483,13.99,14.65,14.9,13.67,205465,292579584.0,8.84,5.32,0.74,5.71
2015-07-24,002483,15.01,14.98,15.87,14.84,292325,449559904.0,7.03,2.25,0.33,8.12
2015-07-27,002483,14.5,13.48,14.98,13.48,180583,257177979.0,10.01,-10.01,-1.5,5.02
2015-07-28,002483,12.4,12.28,13.45,12.13,158392,197977857.0,9.79,-8.9,-1.2,4.4
2015-07-29,002483,12.64,13.08,13.1,11.5,162161,199333198.0,13.03,6.51,0.8,4.5
2015-07-30,002483,12.9,12.87,13.6,12.76,165882,219232145.0,6.42,-1.61,-0.21,4.61
2015-07-31,002483,12.35,12.59,13.04,12.35,94957,120256265.0,5.36,-2.18,-0.28,2.64
2015-08-03,002483,12.45,11.73,12.55,11.38,84270,100501482.0,9.29,-6.83,-0.86,2.34
2015-08-04,002483,11.84,12.85,12.85,11.84,106967,131801065.0,8.61,9.55,1.12,2.97
2015-08-05,002483,12.89,12.64,13.2,12.6,105670,135674858.0,4.67,-1.63,-0.21,2.94
2015-08-06,002483,12.0,12.59,12.77,11.58,68146,84848876.0,9.41,-0.4,-0.05,1.89
2015-08-07,002483,12.7,13.15,13.17,12.7,115338,149912603.0,3.73,4.45,0.56,3.2
2015-08-10,002483,13.35,13.96,14.24,13.35,132882,182780462.0,6.77,6.16,0.81,3.69
2015-08-11,002483,13.9,14.07,14.61,13.81,158127,225278473.0,5.73,0.79,0.11,4.39
2015-08-12,002483,14.0,14.4,14.98,13.75,202918,293124544.0,8.74,2.35,0.33,5.64
2015-08-13,002483,14.18,14.7,14.8,13.98,155644,223752177.0,5.69,2.08,0.3,4.32
2015-08-14,002483,14.69,14.7,15.17,14.42,164150,241348944.0,5.1,0.0,0.0,4.56
2015-08-17,002483,14.54,14.76,14.89,14.11,137543,199669204.0,5.31,0.41,0.06,3.82
2015-08-18,002483,14.73,13.42,15.3,13.28,231737,336919968.0,13.69,-9.08,-1.34,6.44
